id,surah_id,number
4771,60,60.7
4772,60,60.8
4773,60,60.9
4774,60,60.10
4775,60,60.11
4776,60,60.12
4777,61,61.1
4778,61,61.2
4779,61,61.3
4780,61,61.4
4781,61,61.5
4782,61,61.6
4783,61,61.7
4784,61,61.8
4785,61,61.9
4786,61,61.10
4787,62,62.1
4788,62,62.2
4789,62,62.3
4790,62,62.4
4791,62,62.5
4792,62,62.6
4793,62,62.7
4794,62,62.8
4795,62,62.9
4796,62,62.10
4797,63,63.1
4798,63,63.2
4799,63,63.3
4800,63,63.4
4801,63,63.5
4802,63,63.6
4803,63,63.7
4804,63,63.8
4805,63,63.9
4806,63,63.10
4807,64,64.1
4808,64,64.2
4809,64,64.3
4810,64,64.4
4811,64,64.5
4812,64,64.6
4813,64,64.7
4814,64,64.8
4815,64,64.9
4816,64,64.10
4817,64,64.11
4818,64,64.12
4819,64,64.13
4820,64,64.14
4821,65,65.1
4822,65,65.2
4823,65,65.3
4824,65,65.4
4825,65,65.5
4826,65,65.6
4827,65,65.7
4828,65,65.8
4829,66,66.1
4830,66,66.2
4831,66,66.3
4832,66,66.4
4833,66,66.5
4834,66,66.6
4835,66,66.7
4836,66,66.8
4837,66,66.9
4838,66,66.10
4839,66,66.11
4840,66,66.12
4841,67,67.1
4842,67,67.2
4843,67,67.3
4844,67,67.4
4845,67,67.5
4846,67,67.6
4847,67,67.7
4848,67,67.8
4849,67,67.9
4850,67,67.10
4851,67,67.11
4852,67,67.12
4853,67,67.13
4854,67,67.14
4855,67,67.15
4856,67,67.16
4857,67,67.17
4858,67,67.18
4859,67,67.19
4860,68,68.1
4861,68,68.2
4862,68,68.3
4863,68,68.4
4864,68,68.5
4865,68,68.6
4866,68,68.7
4867,68,68.8
4868,68,68.9
4869,68,68.10
4870,68,68.11
4871,68,68.12
4872,68,68.13
4873,68,68.14
4874,68,68.15
4875,68,68.16
4876,68,68.17
4877,68,68.18
4878,68,68.19
4879,69,69.1
4880,69,69.2
4881,69,69.3
4882,69,69.4
4883,69,69.5
4884,69,69.6
4885,69,69.7
4886,69,69.8
4887,69,69.9
4888,69,69.10
4889,69,69.11
4890,69,69.12
4891,69,69.13
4892,70,70.1
4893,70,70.2
4894,70,70.3
4895,70,70.4
4896,70,70.5
4897,70,70.6
4898,70,70.7
4899,70,70.8
4900,70,70.9
4901,70,70.10
4902,70,70.11
4903,71,71.1
4904,71,71.2
4905,71,71.3
4906,71,71.4
4907,71,71.5
4908,71,71.6
4909,71,71.7
4910,71,71.8
4911,71,71.9
4912,72,72.1
4913,72,72.2
4914,72,72.3
4915,72,72.4
4916,72,72.5
4917,72,72.6
4918,72,72.7
4919,72,72.8
4920,72,72.9
4921,72,72.10
4922,72,72.11
4923,73,73.1
4924,73,73.2
4925,73,73.3
4926,73,73.4
4927,73,73.5
4928,73,73.6
4929,73,73.7
4930,73,73.8
4931,74,74.1
4932,74,74.2
4933,74,74.3
4934,74,74.4
4935,74,74.5
4936,74,74.6
4937,74,74.7
4938,74,74.8
4939,74,74.9
4940,74,74.10
4941,75,75.1
4942,75,75.2
4943,75,75.3
4944,75,75.4
4945,75,75.5
4946,75,75.6
4947,75,75.7
4948,75,75.8
4949,76,76.1
4950,76,76.2
4951,76,76.3
4952,76,76.4
4953,76,76.5
4954,76,76.6
4955,76,76.7
4956,76,76.8
4957,76,76.9
4958,76,76.10
4959,76,76.11
4960,76,76.12
4961,76,76.13
4962,76,76.14
4963,77,77.1
4964,77,77.2
4965,77,77.3
4966,77,77.4
4967,77,77.5
4968,77,77.6
4969,77,77.7
4970,77,77.8
4971,77,77.9
4972,77,77.10
4973,78,78.1
4974,78,78.2
4975,78,78.3
4976,78,78.4
4977,78,78.5
4978,78,78.6
4979,78,78.7
4980,78,78.8
4981,78,78.9
4982,79,79.1
4983,79,79.2
4984,79,79.3
4985,79,79.4
4986,79,79.5
4987,79,79.6
4988,79,79.7
4989,79,79.8
4990,79,79.9
4991,80,80.1
4992,80,80.2
4993,80,80.3
4994,80,80.4
4995,80,80.5
4996,80,80.6
4997,81,81.1
4998,81,81.2
4999,81,81.3
5000,81,81.4
5001,81,81.5
5002,81,81.6
5003,82,82.1
5004,82,82.2
5005,82,82.3
5006,82,82.4
5007,83,83.1
5008,83,83.2
5009,83,83.3
5010,83,83.4
5011,83,83.5
5012,83,83.6
5013,83,83.7
5014,83,83.8
5015,83,83.9
5016,84,84.1
5017,84,84.2
5018,84,84.3
5019,84,84.4
5020,84,84.5
5021,85,85.1
5022,85,85.2
5023,85,85.3
5024,85,85.4
5025,85,85.5
5026,85,85.6
5027,86,86.1
5028,86,86.2
5029,87,87.1
5030,87,87.2
5031,87,87.3
5032,88,88.1
5033,88,88.2
5034,88,88.3
5035,88,88.4
5036,89,89.1
5037,89,89.2
5038,89,89.3
5039,89,89.4
5040,89,89.5
5041,89,89.6
5042,90,90.1
5043,90,90.2
5044,90,90.3
5045,91,91.1
5046,91,91.2
5047,92,92.1
5048,92,92.2
5049,92,92.3
5050,93,93.1
5051,93,93.2
5052,94,94.1
5053,95,95.1
5054,95,95.2
5055,96,96.1
5056,96,96.2
5057,96,96.3
5058,96,96.4
5059,96,96.5
5060,97,97.1
5061,98,98.1
5062,98,98.2
5063,98,98.3
5064,98,98.4
5065,99,99.1
5066,100,100.1
5067,101,101.1
5068,102,102.1
5069,103,103.1
5070,104,104.1
5071,105,105.1
5072,106,106.1
5073,107,107.1
5074,108,108.1
5075,109,109.1
5076,110,110.1
5077,111,111.1
5078,112,112.1
5079,113,113.1
5080,114,114.1
